image,before_psnr,after_psnr,before_ssim,after_ssim,before_uciqe,after_uciqe,before_uiqm,after_uiqm
30_img_.png,15.77917207883817,15.13824234661264,0.7649441,0.7436986,3.9724467,4.049532,0.5799568621633384,0.7238869457887888
31.png,21.15304604339187,25.21849016992538,0.8432319,0.9394229,8.779856,8.419857,0.7634728394995254,0.8942298397187994
311_img_.png,22.235270086507988,15.963678562913282,0.931133,0.84651333,2.6697009,2.6768107,0.6206917256392498,0.7397914786830044
312_img_.png,18.9117541322075,16.914441177162153,0.8662078,0.7834632,5.1664424,5.143689,0.7686915579103675,0.7767984424574739
313_img_.png,18.002690476796253,18.145361579624215,0.81266433,0.83473283,3.021496,3.1069646,0.4970587122078324,0.7239714487395227
314_img_.png,17.38232200499545,18.699904913671975,0.8364212,0.8576152,4.547591,4.5719748,0.40697678145234656,0.599743187811474
315_img_.png,16.653407425928876,15.457168801167885,0.83485764,0.7727966,4.5290937,4.50793,0.7990360254870348,0.8190500741037752
316_img_.png,20.217134654977635,17.77589816379391,0.8859394,0.78358936,3.410123,3.559384,0.5069731754066278,0.7202218013791639
317_img_.png,18.278945848509483,18.963701997443774,0.75194496,0.8276208,3.4800403,3.6834497,0.5532375404495513,0.6922815932635143
318_img_.png,15.676345140740548,17.521744001372372,0.8252523,0.8430381,6.577401,6.618484,0.6759958175754126,0.7794671658746672
3196.png,19.970862672602053,18.114042480525935,0.80708724,0.81993943,4.261553,4.2630014,0.3836991042474597,0.6447590773046789
319_img_.png,14.891771203338758,16.043472432475802,0.7004874,0.73365283,5.0716796,5.0172334,0.48541838087191813,0.6447112725987971
3202.png,18.72378386031779,20.49031282383446,0.7631967,0.8437454,5.13192,5.142709,0.4183947022391287,0.6031588717633751
320_img_.png,22.014910564699136,20.228766484821243,0.932868,0.8938101,5.938777,5.8734984,0.6963217535982986,0.8579002655604261
322_img_.png,12.296569322003947,12.509498327902282,0.7373255,0.71564966,5.1575365,5.127436,0.6705454161475659,0.7473755626727433
323_img_.png,18.40252480825449,16.3570423370808,0.78511554,0.72426766,3.1344953,3.1154757,0.38831935003002027,0.5937871646974585
324_img_.png,19.215661239999736,19.02243508232688,0.82524234,0.8228074,6.197636,6.1313334,0.5935744463530325,0.7851634536335944
325_img_.png,12.486757468893337,13.182978193552312,0.72696096,0.7287898,5.5159397,5.4253807,0.6130372364678623,0.6987009132319011
326_img_.png,15.156282072146386,15.827545131158022,0.74705356,0.73792315,5.8275676,5.7344084,0.578774673997514,0.6664019292053714
327_img_.png,20.314224982906886,18.228159545888477,0.8284101,0.78582764,4.3004537,4.2834396,0.6011504400753543,0.6482677308189708
328_img_.png,19.593704457291153,18.78608479442628,0.85936683,0.9021948,2.1188493,2.1557791,0.3170631164953674,0.46824194300050354
32_img_.png,18.434614825221782,20.574958709241766,0.7029757,0.86627674,6.245977,6.253593,0.48549818375870535,0.7427067970325409
330_img_.png,26.144552895981477,23.057417789477658,0.9227143,0.87156206,2.1759417,2.1914444,0.3960673880761533,0.437967029561947
332_img_.png,17.1807958135211,20.05310626911975,0.8575832,0.8318596,6.7766886,6.6285763,0.5991533617306852,0.7445651730338081
3330.png,16.96991989841776,16.359629521932405,0.758282,0.692859,3.4664466,3.5523078,0.40033827983976206,0.5582010150276152
334_img_.png,16.240551526417438,15.727470437594654,0.82174605,0.7748635,4.9396024,4.900917,0.6657799246772848,0.748835225013547
336_img_.png,23.492117916829237,18.233672444895312,0.9423993,0.8086898,7.676861,7.590593,0.8804396186431208,0.8402416380523616
337_img_.png,18.02951887982345,22.513184078054465,0.71071273,0.9088561,5.661183,5.607869,0.6324213104372176,0.8056541915543007
338_img_.png,18.64153626028634,19.472946536697442,0.8290364,0.7845576,8.095663,7.902785,0.6797313247584914,0.8093250170606224
340_img_.png,18.48873058966886,17.39629876577404,0.73644924,0.7841112,4.6852818,4.657894,0.4218377360964026,0.5711130547738307
341_img_.png,18.094075270115905,19.144589285285274,0.77718765,0.82247525,5.7810388,5.7641354,0.5992578858888371,0.686974662442279
342_img_.png,12.62622749077498,14.830733872930278,0.57735234,0.7833999,2.0118027,2.3529482,0.23342507115157538,0.5251714899249815
343_img_.png,17.66205385199862,19.30670298661342,0.8736896,0.8940807,1.9109949,2.0615566,0.4816568840557597,0.7034470654137909
345_img_.png,30.148221447325916,19.953394874851536,0.91246754,0.6536961,2.2086725,2.4428594,0.25874494393835606,0.45325304760252405
346_img_.png,19.48023713676597,18.488535553883175,0.8903251,0.8487238,6.3148303,6.3291726,0.6890550973486534,0.8993221083857612
347_img_.png,17.21584353767946,15.886742929173003,0.83141226,0.8042919,5.121425,5.0957036,0.6300001947724292,0.6931581611679881
348_img_.png,12.04199831869747,12.985835805946746,0.6001294,0.6893306,3.5302265,3.7489629,0.33693791680796414,0.4823275653129252
35.png,21.680610222784313,17.90444168989587,0.90871304,0.82403296,8.777251,8.629197,0.7635439153366141,0.8822621278374109
350_img_.png,17.031270844301286,18.198857923695634,0.8227493,0.84603864,3.8419838,3.8145328,0.5428280582561867,0.7485222234284059
351_img_.png,20.402481353560038,20.59755888620923,0.8982778,0.8586448,6.4915605,6.4626164,0.547603124219981,0.8255715758712721
353_img_.png,13.664152743764221,15.520240807395432,0.5818235,0.804766,5.685147,5.696081,0.3990284048889693,0.6948244024462064
355_img_.png,17.22712234697672,20.14953534907977,0.8124791,0.85343224,3.6077409,3.6373754,0.5174944721234801,0.605355742313915
356_img_.png,13.097953896891585,13.513636711448145,0.6696957,0.6841964,5.2185435,5.327436,0.5785729747496888,0.682124136403321
359_img_.png,22.773308326336405,21.382987041288523,0.78692293,0.71972847,5.261332,5.1766424,0.5967070793697816,0.7176319731317871
360_img_.png,14.343467230053516,14.770102892557324,0.6445071,0.7292343,3.737001,3.6320133,0.42730572575466613,0.551030840528951
361_img_.png,16.04008062932288,17.118921332427483,0.74632734,0.74513173,5.4126134,5.3796697,0.5349183462450772,0.5768383076142274
362_img_.png,14.026242261905553,17.38951175017468,0.7105771,0.7520756,3.2507586,3.3628469,0.33274411038597446,0.5569428123862956
363_img_.png,21.185661518200863,20.57682233797876,0.8412056,0.7131593,2.7146635,2.6779401,0.3362009335543995,0.44464597603228956
364_img_.png,17.188253327963785,15.498677938773241,0.7927564,0.61573887,3.1413062,3.027793,0.558698961857853,0.5601846088855597
3650.png,16.743490107172164,17.438544784190807,0.7859605,0.85968256,6.1341505,6.1409593,0.4978374561385011,0.6834899541268165
365_img_.png,15.282347015107113,20.289331138879557,0.6252151,0.84538716,3.7478564,3.7979734,0.3977998741417342,0.648530544312983
366_img_.png,21.5169392574848,26.183357351209207,0.83541006,0.93548805,6.348343,6.26133,0.8616759003604526,0.9051458091268784
367_img_.png,13.669471214800877,13.860325645538964,0.7315972,0.7214609,5.48759,5.553013,0.769966378593328,0.8354301715574668
369_img_.png,20.850981354570898,19.154352244749827,0.8714552,0.8104748,7.339677,7.3337407,0.47688818689157775,0.6745027326067247
370_img_.png,22.152513514921658,17.673438013600027,0.87684876,0.7576234,2.811481,2.8079388,0.5559281977752939,0.6901337255506897
371_img_.png,19.783787303602125,22.49606833813725,0.89093405,0.8960154,2.9627688,2.9748132,0.3061120725456636,0.49644329122694825
3728.png,19.798186204766264,23.91071694061805,0.73960024,0.940053,5.855325,5.8659797,0.4298554219945845,0.6207060420281775
372_img_.png,23.438945070305376,20.99595663673274,0.93633366,0.89578587,5.0740347,5.117786,0.16031037762440403,0.28402093546538826
373_img_.png,19.24067138737791,17.528697143627326,0.82545584,0.7501948,1.4734757,1.5326161,0.19842464817545694,0.3802952645883868
374_img_.png,21.06053769868494,24.231310122328257,0.7666281,0.88049835,1.6964327,1.7411082,0.15996912844944403,0.2820642596680007
375_img_.png,20.762046382204336,22.379282885737354,0.85232323,0.91222835,6.730484,6.726558,0.5936724668756117,0.7422391301238748
376_img_.png,18.073597755612926,19.932534575931566,0.7207058,0.9062898,6.209963,6.2489805,0.41485266731819437,0.6354337125374636
377_img_.png,19.104457138067215,19.477885158813216,0.7955001,0.95133406,2.675424,2.7140636,0.2401780566023462,0.39672916021765386
378_img_.png,19.254271622321234,18.43163981458595,0.8187127,0.8601926,3.8292012,3.836888,0.6768611652437408,0.8724518445394726
379_img_.png,20.735986849739962,21.638201704426614,0.8645158,0.9610941,4.3762794,4.4360886,0.39349330978167263,0.5774485944716369
37_img_.png,19.011614527920212,24.31595422399368,0.81447595,0.9707635,3.189375,3.1940875,0.6805317271867747,0.8834396271590726
380_img_.png,12.237119974016696,12.19854190594681,0.68998736,0.76250035,0.8536517,0.9032041,0.25589698416930784,0.34328228942890376
381_img_.png,11.915995442593296,13.36813973364097,0.5775292,0.69272804,2.5692916,3.5715175,0.35243350023883346,0.6190519635324093
382_img_.png,12.34428222791783,12.500448150981693,0.64165586,0.8053588,1.1245526,1.4240807,0.2598607148151069,0.42423339648175584
383_img_.png,14.463555642442692,16.6294951543668,0.517603,0.80968803,4.0153017,4.0555835,0.2756481619355932,0.49287988128595356
384_img_.png,17.099952149349097,16.62789585893993,0.7626911,0.82869893,2.7687259,2.979886,0.5165607569531576,0.5621109544278768
385_img_.png,13.5051455088057,15.31365959608626,0.71269053,0.85503346,3.5919874,3.6240482,0.3808884608910692,0.5227182417624765
386_img_.png,20.14928536183008,18.58954054124804,0.9030757,0.86628443,4.84238,4.8672695,0.5999276590111959,0.8121762395868961
387_img_.png,10.999386179898522,13.971076339620861,0.53124577,0.8329801,3.1419585,3.233048,0.17477155318202348,0.3863339875129452
389_img_.png,12.964046169950162,12.890617498029142,0.62604994,0.72289103,3.118957,3.0062337,0.5241726677084493,0.6974994997733763
391_img_.png,13.788506097178132,14.389034685333105,0.5630334,0.7469795,2.4264483,2.865867,0.2945709835519241,0.5055719580335978
3925.png,18.305816035865433,20.667272637612257,0.80363494,0.9362035,2.3808775,2.4173493,0.6214961130470775,0.7412018988497182
392_img_.png,14.192374554550751,14.767865439819964,0.6976903,0.7510199,5.635044,5.51845,0.6127379243597966,0.7063900042207405
393_img_.png,14.162662929744554,15.565392122258617,0.6631067,0.78437215,2.651372,2.7003288,0.5297413224090007,0.6447061009208225
3947.png,21.049913200140562,23.328150965204458,0.84405977,0.9338692,4.6971297,4.726684,0.6620708199526335,0.7530181659223831
394_img_.png,20.89200121023811,19.29784978440166,0.9007046,0.7990994,3.5612159,3.5550594,0.4084778951393267,0.5620709555823662
395_img_.png,18.71929562350781,26.194842784869877,0.7754651,0.93098885,6.6657257,6.6614623,0.5465598765000024,0.6752948306789246
39_img_.png,19.848091357459463,22.741394891764454,0.7961757,0.908098,6.409191,6.393781,0.6235597971799978,0.8162271545893172
3_img_.png,22.088640678759557,25.920147140112153,0.87991506,0.95015264,4.984024,4.9774303,0.5670091966019827,0.6819939129474729
4.png,19.539339184457653,21.319490736051897,0.88203424,0.9336203,7.1096497,7.110829,0.7132049561059056,0.7138780574571783
400_img_.png,20.67019588003332,18.917366565864768,0.7776235,0.7695542,3.1569982,3.1452427,0.5102551758271201,0.692175408894622
401_img_.png,14.22542831654042,18.42483358439311,0.63630944,0.83855337,3.0028102,2.9994547,0.2630375554150648,0.4643519033645943
402_img_.png,16.544971363673383,16.3895099265559,0.78673196,0.77431685,4.4762244,4.5607595,0.510034861249837,0.6355103801979207
403_img_.png,15.778926197010266,16.01443822892672,0.72497517,0.7011307,4.5457854,4.5842786,0.4884646642392348,0.7066390001070674
404_img_.png,15.864589241786256,15.498955801565494,0.7357753,0.75381297,3.609626,3.6171973,0.3293542335868741,0.5397097598180084
405_img_.png,10.409595707712052,11.966328722608228,0.54542685,0.6924062,2.5286958,2.9735444,0.3045237908649229,0.5753553655165138
406_img_.png,13.957955653099237,14.34572421836977,0.72102445,0.71337396,2.644021,2.8503208,0.3373213414354356,0.47783032822488986
4070.png,15.998430371252446,18.214773033199293,0.8704703,0.90084654,3.2277331,3.2623358,0.41114090989769797,0.534995424151943
407_img_.png,10.024302092041125,11.133966463766852,0.6059064,0.6684521,4.1046495,4.206268,0.5252152449563463,0.6648538879869452
408_img_.png,14.95885074483695,15.819252754847925,0.84731704,0.8427961,6.805762,6.809801,0.459178301003614,0.6546083924077503
409_img_.png,18.354759038312917,17.012623044869926,0.8639361,0.7714631,4.642293,4.618534,0.5385406313584131,0.7297176422905745
410_img_.png,13.63528487702645,19.631836763719626,0.53575855,0.9015301,4.208838,4.1835475,0.43565668974613553,0.6462689732305312
411_img_.png,19.7558180234492,18.85977569361475,0.7947097,0.77802676,7.588332,7.442921,0.5739127272042435,0.711670363655535
412_img_.png,17.620059287946916,16.24409929244348,0.8661881,0.80108994,3.7413292,3.7520168,0.5437015504236057,0.6690372825919269
413_img_.png,13.217604370552822,16.672868325214136,0.695256,0.73552555,6.7554426,6.7368608,0.5931112119249107,0.8479812576461337
415_img_.png,16.61513949932231,16.171246649721695,0.91850704,0.8486026,4.984987,5.013378,0.40100429193208276,0.4909039562695032
416_img_.png,16.108359746019797,15.065826710716568,0.7792959,0.739515,3.6851234,3.6959538,0.3899818327077765,0.5587068363940063
417_img_.png,14.451438032867479,15.100382638981124,0.6974786,0.7438753,2.448768,2.6988199,0.381088068860031,0.5440646733410045
418_img_.png,16.662038276761187,17.525030761274028,0.6866489,0.7525608,3.3648427,3.449276,0.3818705771351741,0.6219057375091233
419_img_.png,16.73739862673863,15.754027392633063,0.74614173,0.7032469,3.8433657,3.8551455,0.36366675123046127,0.5992655897977655
41_img_.png,15.1974693554244,14.496463997068862,0.76836854,0.7854979,3.6798823,3.656811,0.6336894836642898,0.8477908980689933
420_img_.png,15.64855648390909,17.874611975039336,0.7150128,0.75420123,4.1102643,4.03663,0.43819629819592976,0.6636308493085837
421_img_.png,22.32746754220608,18.708965815773983,0.89429206,0.7765081,4.4401493,4.501554,0.6439056364865849,0.7405743167200989
422_img_.png,20.217168465594316,18.089851781750216,0.82570547,0.78488415,7.02614,6.988215,0.7442783291014189,0.7764668584208153
423_img_.png,15.947857435153141,15.725547112359266,0.7068252,0.73985726,3.7153735,3.9305658,0.4762237754907799,0.6918620358162461
424_img_.png,25.304325626985346,20.63445450723914,0.9750789,0.8460571,4.039139,4.0468216,0.5538395574859243,0.696308773593998
425_img_.png,17.308377682187064,16.893186978918372,0.77368766,0.78332514,2.8398032,3.162035,0.6297398349655718,0.7257200373514567
428_img_.png,19.463121692158197,17.25650759321211,0.9032777,0.7961938,5.309652,5.280685,0.8107043833638027,0.784284974883441
429_img_.png,13.951661674262404,14.998922144728288,0.6198511,0.79277295,2.8645928,3.0889668,0.4156004736137058,0.6347590991775166
42_img_.png,12.141453805013825,16.123107052627997,0.5082475,0.8379073,4.13602,4.120518,0.6056419780935902,0.8276080737371524
432_img_.png,21.05758992295797,19.138931757585848,0.94270164,0.84742457,1.2642651,1.2844137,0.3469326319375248,0.43865861986845134
433_img_.png,14.078975301878396,13.523785803115056,0.72181433,0.74367285,2.9846532,3.0704887,0.643911618325143,0.7601668820434415
435_img_.png,14.014653609872745,15.558555804203593,0.6706994,0.79659796,1.7746743,1.8229973,0.2882940146069775,0.48415652544963245
436_img_.png,22.33652824620868,17.024578670966775,0.95346856,0.8017128,5.954595,5.932061,0.6704365784143703,0.7852884008814137
437_img_.png,12.378010615677848,11.991977087823233,0.6969251,0.7243926,2.8211415,2.8891714,0.47114213521169457,0.5646284814903464
438_img_.png,10.751368917620514,10.906751400893643,0.60839885,0.63139814,4.238744,4.411857,0.6563376404447644,0.8003989501009631
439_img_.png,15.594544892365704,16.6283942607069,0.68571717,0.82329607,1.9066116,1.9173492,0.4011164102521047,0.42529119248801006
43_img_.png,22.075537063873103,23.948068416335712,0.83986306,0.90811557,8.412886,8.328232,0.7920480978020805,0.8610108805736273
440_img_.png,13.704114298492737,13.012835399369376,0.7670966,0.6797134,2.2976003,2.4661586,0.5112022087486803,0.64837984511258
441_img_.png,12.359724232162975,12.822956672733568,0.4978459,0.6829341,2.349068,2.4058352,0.3544928089977142,0.5043072933119904
442_img_.png,16.145707741700463,15.932249636386489,0.85288924,0.81095964,4.572031,4.606784,0.47658508412494777,0.7289313914319998
443_img_.png,15.614005730255126,15.058873498590113,0.78083855,0.8079576,3.2053022,3.259443,0.6282096266510178,0.8200093104272818
444_img_.png,14.701119165930223,15.335080588351552,0.68864197,0.75709915,7.678006,7.7207913,0.4060199796009731,0.5744385347820233
445_img_.png,17.913809144361153,16.81400661998371,0.8982532,0.7950161,3.096051,3.2287714,0.4406663767698473,0.5922167478751676
446_img_.png,14.81979334458684,16.450275229199768,0.7399004,0.77105,4.075085,4.0760508,0.47887896304826005,0.6526941656057846
447_img_.png,12.74935440991918,13.160816273896064,0.61038685,0.71835357,2.581612,2.634523,0.34501568312519965,0.5297380012628066
448_img_.png,22.26878762401345,22.67408230047884,0.8314295,0.88424826,5.559586,5.502933,0.740706463864313,0.7636398776394823
449_img_.png,16.2043371930948,15.564951377740053,0.8140214,0.74811774,4.373723,4.302458,0.7498234587756853,0.7951758864003072
44_img_.png,17.467777015522145,16.622219992647796,0.75176287,0.77525043,5.2549644,5.023722,0.6684422955072492,0.8867309721634631
450_img_.png,21.62764466122298,22.60711565482573,0.84271234,0.9000222,7.982153,7.944169,0.6816431715637595,0.7404415387132965
451_img_.png,23.280410789195486,21.233172088799254,0.84486246,0.9142147,4.822375,4.823598,0.9178554542192422,0.8669302013593048
452_img_.png,15.81267549793337,17.981573051508082,0.8073842,0.7323706,10.028814,10.000234,0.4285331522060481,0.6871803087426653
453_img_.png,21.324806098177827,20.217177223186784,0.8451678,0.927841,3.291989,3.3193934,0.6611702502783423,0.6426404617928481
454_img_.png,8.613387391133692,10.042568191491139,0.41140926,0.6083615,2.4603407,2.524425,0.24209859916830265,0.3449270739938037
455_img_.png,10.567275014422766,12.173576683787728,0.5757552,0.7431578,2.3127232,2.376324,0.34211087712760085,0.45031765429084236
457_img_.png,17.12017278171922,20.301400003142383,0.7075548,0.9408528,3.0133593,3.0116088,0.6750575995721017,0.8287641651031884
458_img_.png,17.885406110774717,18.21786214155579,0.8150856,0.8482793,3.241851,3.2921503,0.3752925751837383,0.5859214577833449
459_img_.png,15.086636887841298,14.31532555983207,0.8191836,0.76080227,6.5680327,6.463095,0.6562016144518084,0.8387600329444374
45_img_.png,13.537849062743181,16.079737188374125,0.58859944,0.79333466,3.0939665,3.178121,0.44531723591275973,0.6417269911312636
460_img_.png,20.725490800095898,25.816115436580414,0.7778499,0.93772715,6.464272,6.407179,0.6166395040243045,0.745837808510047
461_img_.png,18.718271683315518,25.445449268435866,0.7794164,0.91128206,5.121415,5.1093388,0.5624800589621582,0.7070035502608332
462_img_.png,20.19026360899339,23.58781465570168,0.8037014,0.95128137,5.0367255,5.0270476,0.8209897194409128,0.873376723912015
463_img_.png,20.185479151570384,23.832365199921455,0.83066577,0.95322555,9.388232,9.356004,0.6244232403019954,0.7936810188791319
464_img_.png,21.080417423871832,25.444141473681988,0.83156776,0.9356839,6.0768323,6.0435057,0.7569390168995751,0.8460924374747523
465_img_.png,19.396908426279577,21.228488645951057,0.72989863,0.90435606,5.140032,5.1720786,0.4069723209540483,0.6010129227286135
466_img_.png,14.284661008899771,15.04107713123872,0.70677274,0.7483878,3.1732833,3.7130451,0.49023498614924266,0.6833718826629964
467_img_.png,18.04415922753436,17.740019364454866,0.82278013,0.8330206,3.3889377,3.3971686,0.4006307489721607,0.633666272154927
468_img_.png,19.28684864123594,17.542513953297288,0.8353897,0.7526431,6.409991,6.2937818,0.5132164935980214,0.7639100916631935
469_img_.png,15.198522507993214,20.59502804460957,0.6817004,0.9244911,4.435143,4.4738336,0.3461366520897655,0.557374198675033
46_img_.png,22.481850717244676,18.358232136667144,0.8766303,0.699673,3.6587594,3.6907475,0.5875939904039233,0.6879842435879903
470_img_.png,9.894767813860856,10.784498770580155,0.59174854,0.708273,1.4961255,1.9022555,0.3420218453551256,0.5389276174574098
471_img_.png,12.326150073240573,12.686690545551096,0.4426601,0.6810984,2.7419817,2.7997036,0.22359097513461598,0.32737063447551423
472_img_.png,15.077376612134444,17.20306152356622,0.6350134,0.9036719,1.3198664,1.3828722,0.3046021022959307,0.4676459705055155
473_img_.png,20.571642062322503,17.81728817075389,0.8627513,0.6819968,3.466483,3.4272099,0.6184317662898929,0.6242952972492871
476_img_.png,16.388649447365164,18.799706256965365,0.6522017,0.895921,3.326249,3.3453226,0.40348271579340894,0.592754181226849
477_img_.png,13.583181536156314,15.201846954761962,0.4648024,0.7692352,1.6854807,1.7295645,0.32266387781307615,0.5667853998618594
478_img_.png,17.042759035747956,19.450428366972933,0.7212139,0.8678,6.542613,6.501822,0.6695151611116025,0.800645028382307
479_img_.png,12.654827087631475,16.023348449301302,0.6270948,0.8470234,3.742412,3.8125372,0.27255027998313397,0.5306554758082208
480_img_.png,15.252609518201467,14.76116915142764,0.72895414,0.7500553,3.1487284,3.1852844,0.370566721817427,0.44041376298459917
481_img_.png,16.162334620355548,14.750300097930362,0.80996066,0.73776263,3.6730778,3.7242894,0.2921789187617662,0.43239254693689144
482_img_.png,17.970318657771553,16.093312190847715,0.89213777,0.80574244,5.818795,5.5881844,0.6971028965639458,0.8949634607487229
483_img_.png,21.743215904342087,19.29625727448936,0.93252665,0.8101581,7.320838,7.2630925,0.653503089624809,0.8327474745313798
484_img_.png,14.604101069407918,15.121219276839547,0.73889804,0.84661835,1.6166669,1.6629262,0.5182694783322348,0.7553961270957599
485_img_.png,17.701350438089946,18.003305164687703,0.77717704,0.87225026,3.5232363,3.573056,0.3868101838844463,0.41590799241677046
486_img_.png,11.300157050882735,12.055388001461935,0.5030546,0.7215058,3.859057,3.904423,0.439190972846657,0.5449266930753623
487_img_.png,16.336405611985132,19.720843771126738,0.62778497,0.8578114,3.3389816,3.3455296,0.5008780398013257,0.6497153569408661
488_img_.png,20.093178589787133,20.299836774361168,0.81855994,0.78186005,4.8751526,4.802821,0.43008911035912956,0.6568707844542288
489_img_.png,16.053789791319875,17.798488135606853,0.7396192,0.80275005,4.5238247,4.491418,0.44996660052260895,0.7559766663912857
48_img_.png,24.476482548329233,18.977989762735447,0.9579422,0.82521653,3.6370993,3.6379805,0.7084745568672426,0.6083900538460498
490_img_.png,15.099658263879816,14.486733335123853,0.7635768,0.679457,4.06586,4.2911267,0.35271016273215666,0.49972703828749054
491_img_.png,16.225558646167933,16.36848160189902,0.7397526,0.7793563,3.8513885,3.858847,0.6282676749737016,0.7586140780556652
492_img_.png,14.221018737591361,17.45322630018782,0.5928839,0.87800926,3.553736,3.6295397,0.3225196723679349,0.6116879810500545
493_img_.png,17.16034467014571,20.487941097520235,0.6456,0.9055362,2.9684575,3.0138392,0.2823113239072003,0.5395885409794018
494_img_.png,19.29803548821371,21.199424000027104,0.7965865,0.92329055,4.546519,4.5384774,0.6255368021865337,0.7268699349058539
495_img_.png,16.35720489746733,17.225318123799905,0.8023986,0.858272,3.048852,3.0894542,0.3794461910318239,0.5473945512130068
496_img_.png,14.297759260052196,14.533888864365439,0.69168854,0.70349264,4.264024,4.5658607,0.5737237848909703,0.7428851234027699
497_img_.png,16.935110417214347,16.258387711006836,0.8371791,0.86212856,3.8945265,3.883774,0.6548209620763442,0.9420894259512451
498_img_.png,15.16137559652164,16.428910553700796,0.65782726,0.76077217,3.7228715,3.7638185,0.421242993518951,0.578631375719527
499_img_.png,23.994864994768214,16.906691834646878,0.86464614,0.6652306,5.6833425,5.6041884,0.5534982869167102,0.6457292734566537
49_img_.png,22.148547496627387,16.360406893076416,0.85652757,0.6634062,4.4775743,4.458409,0.4325820836928735,0.7410390452679042
4_img_.png,20.214918838500246,17.894611982607728,0.87521815,0.85057163,5.1656175,5.162216,0.6640409131104887,0.9251550097662533
501_img_.png,14.715409451263668,16.53156204563509,0.65838104,0.85569334,3.0753286,3.1216786,0.427519081473479,0.6257430484240565
502_img_.png,21.039856996837937,21.577340861326096,0.81959385,0.9358004,4.261194,4.274818,0.7492865099525073,0.7791291450745491
503_img_.png,18.29955496957038,19.86959624260442,0.6993608,0.90933007,2.3246412,2.3282535,0.5338315660905626,0.6392060510738835
504_img_.png,17.41405717834247,20.18983795936368,0.59266156,0.84896153,3.6798203,3.7160273,0.22711852453036271,0.38456244576478055
505_img_.png,16.617974180173,18.661736629619693,0.6397436,0.8502319,2.4563427,2.5044408,0.32051589326528407,0.475712260902944
506_img_.png,24.04567607331284,26.47716688043085,0.8563773,0.9209915,5.8442607,5.7653627,0.7344434148341782,0.8317623843817438
507_img_.png,26.824475610344972,19.751533362935085,0.97452956,0.8678004,3.4578114,3.4468071,0.6742553258145293,0.7139797355019812
508_img_.png,17.298698965843975,16.217176213085807,0.8058877,0.8111966,7.616174,7.6400366,0.4175433080494479,0.7449965129886683
509_img_.png,16.129391779708563,17.019478051471783,0.72656065,0.86944395,4.5772095,4.6188874,0.43057567995564466,0.7279329619824245
50_img_.png,17.43451802796545,17.28165149719407,0.7650461,0.7951596,3.0193841,3.0237157,0.540003854283299,0.6577434722519844
510_img_.png,15.236445423597566,17.477827583152997,0.6037455,0.81414,4.3375177,4.4909225,0.4671909872011245,0.6994408418865005
511_img_.png,19.532794423487726,17.391104901796098,0.915452,0.7509993,4.1914835,4.1171093,0.6906082295606706,0.7243084644731166
512_img_.png,22.22026110605125,18.992679370450375,0.94753075,0.8356302,3.9450588,3.9560382,0.6778109650079515,0.7781185907794727
513_img_.png,15.356727292012554,16.884325586610363,0.8427403,0.8207502,6.4520636,6.358229,0.8583060251978153,0.9742591446494117
515_img_.png,13.94071899156234,14.989717493897508,0.5477862,0.81377524,2.1628842,2.2214427,0.4291269415817017,0.5570085240659188
516_img_.png,18.18828822269714,22.143581578522724,0.68542045,0.93972707,4.3616343,4.3870645,0.4337783329297106,0.683590615247237
517_img_.png,22.134099206709422,25.77253274454364,0.8728301,0.94950503,7.690213,7.6394696,0.8110131628190794,0.9086962198397133
518_img_.png,11.157233698369858,12.20047710221105,0.45748806,0.66726065,2.3555295,2.9448452,0.32465319924034364,0.5025053989896255
519_img_.png,12.719026172369377,12.796424207363359,0.66101605,0.6724682,4.098797,4.0727415,0.5434713759884325,0.5960934895985568
51_img_.png,18.17206491655762,18.040962334545842,0.809758,0.846646,3.792078,3.805087,0.4537885626352964,0.6951843794921646
524_img_.png,17.786005432830624,17.474368263631984,0.7554822,0.7468877,5.1283183,5.1367564,0.6724210580631136,0.7430653222929932
526_img_.png,11.742408490760356,12.486128988458955,0.63398904,0.67368406,3.7763617,4.0038567,0.5039496012360868,0.656126344430663
527_img_.png,15.90730172314434,15.379829573833707,0.8208534,0.82115483,2.849445,3.1479151,0.41353790502218485,0.7135773038815476
